2026-03-16 20:09:35,0D11B4,XA-MXB,23.4502,-99.1622,37000.0
2026-03-16 20:09:35,0D06E5,XA-ACM,18.8950,-99.1572,17700.0
2026-03-16 20:09:35,05D31E,N/A,23.3034,-99.1231,43000.0
2026-03-16 20:09:35,0D1146,XA-VMB,23.2847,-98.6289,37500.0
2026-03-16 20:09:35,0D081C,XA-VLD,18.7770,-98.5600,36000.0
2026-03-16 20:09:35,0C210E,HP-9913CMP,19.1320,-98.2061,34000.0
2026-03-16 20:09:35,0D03F4,XA-EAC,20.0259,-98.1675,30075.0
2026-03-16 20:09:35,0D0DE2,XA-JSO,19.6474,-98.1009,25000.0
2026-03-16 20:09:35,42441F,VQ-BBM,22.9097,-97.8683,41000.0
2026-03-16 20:09:35,A5CF66,N47357,20.1334,-97.8483,32550.0
2026-03-16 20:09:35,AA8A8A,N779AV,20.1067,-97.5925,34050.0
2026-03-16 20:09:35,A6B60A,N531VL,20.3084,-97.3326,36000.0
2026-03-16 20:09:35,0D0934,XA-VAK,19.7543,-96.3084,18775.0
2026-03-16 20:09:35,ACB46D,N918AK,19.3544,-96.1196,34000.0
2026-03-16 20:09:35,0C218D,HP-9932CMP,20.1221,-95.7039,34000.0
2026-03-16 20:09:35,0D0E29,XA-DAO,20.8718,-95.1893,38975.0
2026-03-16 20:09:35,0D09D4,XA-COS,21.0465,-95.1483,41000.0
2026-03-16 20:09:35,0D0AF7,XA-MAO,19.0298,-95.0797,40000.0
2026-03-16 20:10:02,0D11B4,XA-MXB,23.5021,-99.1699,37000.0
2026-03-16 20:10:02,05D31E,N/A,23.2566,-99.1422,43000.0
2026-03-16 20:10:02,0D06E5,XA-ACM,18.8836,-99.1307,17700.0
2026-03-16 20:10:02,0D081C,XA-VLD,18.7886,-98.6047,36050.0
2026-03-16 20:10:02,0D1146,XA-VMB,23.2393,-98.5927,37100.0
2026-03-16 20:10:02,0C210E,HP-9913CMP,19.1411,-98.2578,34000.0
2026-03-16 20:10:02,0D03F4,XA-EAC,20.0145,-98.2172,30000.0
2026-03-16 20:10:02,0D0DE2,XA-JSO,19.6527,-98.0509,25000.0
2026-03-16 20:10:02,A5CF66,N47357,20.1022,-97.8886,32125.0
2026-03-16 20:10:02,42441F,VQ-BBM,22.9762,-97.8478,41000.0
2026-03-16 20:10:02,AA8A8A,N779AV,20.1472,-97.6279,34050.0
2026-03-16 20:10:02,A6B60A,N531VL,20.3411,-97.3718,36000.0
2026-03-16 20:10:02,0D0934,XA-VAK,19.7890,-96.3273,19625.0
2026-03-16 20:10:02,ACB46D,N918AK,19.3965,-96.1510,34000.0
2026-03-16 20:10:02,0C218D,HP-9932CMP,20.1523,-95.7465,34000.0
2026-03-16 20:10:02,0D0E29,XA-DAO,20.9066,-95.1368,38975.0
2026-03-16 20:10:02,0D0AF7,XA-MAO,19.0347,-95.1269,40000.0
2026-03-16 20:10:02,0D09D4,XA-COS,21.0783,-95.0908,41000.0
2026-03-16 20:10:32,0D11B4,XA-MXB,23.5619,-99.1787,37000.0
2026-03-16 20:10:32,05D31E,N/A,23.2025,-99.1641,43000.0
2026-03-16 20:10:32,0D06E5,XA-ACM,18.8753,-99.0809,17675.0
2026-03-16 20:10:32,0D081C,XA-VLD,18.8025,-98.6579,36050.0
2026-03-16 20:10:32,0D1146,XA-VMB,23.1875,-98.5514,37000.0
2026-03-16 20:10:32,0C210E,HP-9913CMP,19.1519,-98.3190,34000.0
2026-03-16 20:10:32,0D03F4,XA-EAC,20.0100,-98.2401,30000.0
2026-03-16 20:10:32,0D0DE2,XA-JSO,19.6582,-97.9930,25000.0
2026-03-16 20:10:32,A5CF66,N47357,20.0851,-97.9460,31650.0
2026-03-16 20:10:32,42441F,VQ-BBM,23.0162,-97.8354,41000.0
2026-03-16 20:10:32,AA8A8A,N779AV,20.1945,-97.6693,34050.0
2026-03-16 20:10:32,A6B60A,N531VL,20.3789,-97.4170,36000.0
2026-03-16 20:10:32,0D0934,XA-VAK,19.8307,-96.3498,20375.0
2026-03-16 20:10:32,ACB46D,N918AK,19.4446,-96.1867,34000.0
2026-03-16 20:10:32,0C218D,HP-9932CMP,20.1879,-95.7967,34000.0
2026-03-16 20:10:32,0D0AF7,XA-MAO,19.0406,-95.1822,40000.0
2026-03-16 20:10:32,0D0E29,XA-DAO,20.9473,-95.0752,38975.0
2026-03-16 20:10:32,0D09F7,XA-VIB,20.7510,-94.9305,38000.0
2026-03-16 20:11:02,A69242,N522VL,19.4435,-100.6367,31975.0
2026-03-16 20:11:02,05D31E,N/A,23.1511,-99.1849,43000.0
2026-03-16 20:11:02,0D06E5,XA-ACM,18.8926,-99.0444,17700.0
2026-03-16 20:11:02,0D09A4,XA-LAU,23.5340,-99.0294,40000.0
2026-03-16 20:11:02,0D081C,XA-VLD,18.8158,-98.7088,36025.0
2026-03-16 20:11:02,0D1146,XA-VMB,23.1353,-98.5099,37000.0
2026-03-16 20:11:02,0C210E,HP-9913CMP,19.1624,-98.3792,34000.0
2026-03-16 20:11:02,0D03F4,XA-EAC,20.0100,-98.2401,30000.0
2026-03-16 20:11:02,A5CF66,N47357,20.0686,-98.0058,31150.0
2026-03-16 20:11:02,0D0DE2,XA-JSO,19.6549,-97.9346,25000.0
2026-03-16 20:11:02,42441F,VQ-BBM,23.0162,-97.8354,41000.0
2026-03-16 20:11:02,AA8A8A,N779AV,20.2411,-97.7103,34050.0
2026-03-16 20:11:02,A6B60A,N531VL,20.4143,-97.4596,36000.0
2026-03-16 20:11:02,0D0934,XA-VAK,19.8738,-96.3724,21225.0
2026-03-16 20:11:02,ACB46D,N918AK,19.4937,-96.2232,34000.0
2026-03-16 20:11:02,0C218D,HP-9932CMP,20.2229,-95.8459,34000.0
2026-03-16 20:11:02,0D0AF7,XA-MAO,19.0464,-95.2372,40000.0
2026-03-16 20:11:02,0D0E29,XA-DAO,20.9873,-95.0146,38975.0
2026-03-16 20:11:02,0D09F7,XA-VIB,20.7460,-94.9855,38000.0
2026-03-16 20:11:32,A69242,N522VL,19.4435,-100.6367,31975.0
2026-03-16 20:11:32,0D09A5,XA-ALL,19.3273,-99.3601,25675.0
2026-03-16 20:11:32,05D31E,N/A,23.0935,-99.2082,43000.0
2026-03-16 20:11:32,0D09A4,XA-LAU,23.4825,-99.0505,40000.0
2026-03-16 20:11:32,0D06E5,XA-ACM,18.9298,-99.0327,17275.0
2026-03-16 20:11:32,0D081C,XA-VLD,18.8295,-98.7615,36025.0
2026-03-16 20:11:32,0D1146,XA-VMB,23.0836,-98.4687,37000.0
2026-03-16 20:11:32,0C210E,HP-9913CMP,19.1716,-98.4399,34000.0
2026-03-16 20:11:32,A5CF66,N47357,20.0531,-98.0633,30675.0
2026-03-16 20:11:32,0D0DE2,XA-JSO,19.6466,-97.8761,25000.0
2026-03-16 20:11:32,42441F,VQ-BBM,23.1681,-97.7890,41000.0
2026-03-16 20:11:32,AA8A8A,N779AV,20.2873,-97.7509,34025.0
2026-03-16 20:11:32,A6B60A,N531VL,20.4543,-97.5075,35975.0
2026-03-16 20:11:32,A43EA7,N37278,21.1611,-97.1265,38000.0
2026-03-16 20:11:32,0D0934,XA-VAK,19.9176,-96.3948,21975.0
2026-03-16 20:11:32,ACB46D,N918AK,19.5425,-96.2596,34000.0
2026-03-16 20:11:32,0C218D,HP-9932CMP,20.2580,-95.8953,34000.0
2026-03-16 20:11:32,0D0AF7,XA-MAO,19.0521,-95.2922,40000.0
2026-03-16 20:11:32,0D09F7,XA-VIB,20.7365,-95.0394,38000.0
2026-03-16 20:12:02,A69242,N522VL,19.4869,-100.7913,32000.0
2026-03-16 20:12:02,0D09A5,XA-ALL,19.3258,-99.3734,26025.0
2026-03-16 20:12:02,05D31E,N/A,23.0408,-99.2296,43000.0
2026-03-16 20:12:02,0D09A4,XA-LAU,23.4320,-99.0709,40000.0
2026-03-16 20:12:02,0D06E5,XA-ACM,18.9675,-99.0296,16725.0
2026-03-16 20:12:02,0D081C,XA-VLD,18.8432,-98.8140,35975.0
2026-03-16 20:12:02,0C210E,HP-9913CMP,19.1802,-98.5012,34000.0
2026-03-16 20:12:02,0D1146,XA-VMB,23.0331,-98.4285,37000.0
2026-03-16 20:12:02,A5CF66,N47357,20.0368,-98.1242,30200.0
2026-03-16 20:12:02,0D0DE2,XA-JSO,19.6277,-97.8221,25000.0
2026-03-16 20:12:02,AA8A8A,N779AV,20.3329,-97.7910,33975.0
2026-03-16 20:12:02,42441F,VQ-BBM,23.2164,-97.7784,41000.0
2026-03-16 20:12:02,A6B60A,N531VL,20.4916,-97.5524,35950.0
2026-03-16 20:12:02,A43EA7,N37278,21.1092,-97.1571,38000.0
2026-03-16 20:12:02,0D0A4C,XA-AEC,17.4335,-97.1128,39000.0
2026-03-16 20:12:02,0D0934,XA-VAK,19.9639,-96.4181,22000.0
2026-03-16 20:12:02,ACB46D,N918AK,19.5910,-96.2957,34000.0
2026-03-16 20:12:02,0C218D,HP-9932CMP,20.2927,-95.9443,34000.0
2026-03-16 20:12:02,0D0AF7,XA-MAO,19.0577,-95.3470,40000.0
2026-03-16 20:12:02,0D09F7,XA-VIB,20.7252,-95.0927,38000.0
2026-03-16 20:12:32,A69242,N522VL,19.4869,-100.7913,32000.0
2026-03-16 20:12:32,0D0380,XA-AAC,19.3700,-99.6695,24000.0
2026-03-16 20:12:32,0D09A5,XA-ALL,19.3360,-99.4389,26025.0
2026-03-16 20:12:32,05D31E,N/A,22.9856,-99.2519,43000.0
2026-03-16 20:12:32,0D09A4,XA-LAU,23.3801,-99.0921,40000.0
2026-03-16 20:12:32,0D06E5,XA-ACM,18.9789,-99.0286,16575.0
2026-03-16 20:12:32,0D081C,XA-VLD,18.8565,-98.8656,35975.0
2026-03-16 20:12:32,0C210E,HP-9913CMP,19.1888,-98.5609,34000.0
2026-03-16 20:12:32,0D1146,XA-VMB,22.9795,-98.3860,37000.0
2026-03-16 20:12:32,A5CF66,N47357,20.0211,-98.1832,29975.0
2026-03-16 20:12:32,AA8A8A,N779AV,20.3791,-97.8319,33950.0
2026-03-16 20:12:32,0D0DE2,XA-JSO,19.6071,-97.7681,25000.0
2026-03-16 20:12:32,42441F,VQ-BBM,23.3106,-97.7675,41000.0
2026-03-16 20:12:32,A6B60A,N531VL,20.5288,-97.5971,36000.0
2026-03-16 20:12:32,A43EA7,N37278,21.0587,-97.1868,38000.0
2026-03-16 20:12:32,0D0A4C,XA-AEC,17.3961,-97.0392,39000.0
2026-03-16 20:12:32,0D0934,XA-VAK,20.0135,-96.4395,22000.0
2026-03-16 20:12:32,ACB46D,N918AK,19.6400,-96.3322,34000.0
2026-03-16 20:12:32,0C218D,HP-9932CMP,20.3278,-95.9939,34000.0
2026-03-16 20:12:32,0D0AF7,XA-MAO,19.0633,-95.4010,40000.0
2026-03-16 20:12:32,0D09F7,XA-VIB,20.7139,-95.1464,38000.0
2026-03-16 20:13:02,A69242,N522VL,19.4869,-100.7913,32000.0
2026-03-16 20:13:02,0D0380,XA-AAC,19.3675,-99.7267,24000.0
2026-03-16 20:13:02,0D09A5,XA-ALL,19.3360,-99.4389,26025.0
2026-03-16 20:13:02,05D31E,N/A,22.9315,-99.2738,43000.0
2026-03-16 20:13:02,0D09A4,XA-LAU,23.3298,-99.1127,40000.0
2026-03-16 20:13:02,0D06E5,XA-ACM,18.9789,-99.0286,16575.0
2026-03-16 20:13:02,0D081C,XA-VLD,18.8702,-98.9183,36000.0
2026-03-16 20:13:02,0C210E,HP-9913CMP,19.1979,-98.6228,34000.0
2026-03-16 20:13:02,0D1146,XA-VMB,22.9282,-98.3453,37025.0
2026-03-16 20:13:02,A5CF66,N47357,20.0189,-98.1933,30000.0
2026-03-16 20:13:02,AA8A8A,N779AV,20.4233,-97.8707,33950.0
2026-03-16 20:13:02,0D0DE2,XA-JSO,19.5875,-97.7148,25000.0
2026-03-16 20:13:02,A6B60A,N531VL,20.5657,-97.6415,36000.0
2026-03-16 20:13:02,A43EA7,N37278,21.0094,-97.2159,38000.0
2026-03-16 20:13:02,0D0A4C,XA-AEC,17.3616,-96.9677,39000.0
2026-03-16 20:13:02,0D0934,XA-VAK,20.0652,-96.4556,22000.0
2026-03-16 20:13:02,ACB46D,N918AK,19.6884,-96.3682,34000.0
2026-03-16 20:13:02,0C218D,HP-9932CMP,20.3619,-96.0424,34000.0
2026-03-16 20:13:02,0D0AF7,XA-MAO,19.0690,-95.4558,40000.0
2026-03-16 20:13:02,0D09F7,XA-VIB,20.7025,-95.2001,38000.0
2026-03-16 20:13:32,0D0380,XA-AAC,19.3650,-99.7838,24000.0
2026-03-16 20:13:32,05D31E,N/A,22.8781,-99.2954,43000.0
2026-03-16 20:13:32,0D09A4,XA-LAU,23.2787,-99.1333,40000.0
2026-03-16 20:13:32,0D081C,XA-VLD,18.8837,-98.9704,36025.0
2026-03-16 20:13:32,0C210E,HP-9913CMP,19.2070,-98.6843,34000.0
2026-03-16 20:13:32,0D1146,XA-VMB,22.8904,-98.3154,37000.0
2026-03-16 20:13:32,A5CF66,N47357,20.0189,-98.1933,30000.0
2026-03-16 20:13:32,AA8A8A,N779AV,20.4400,-97.8855,33950.0
2026-03-16 20:13:32,A6B60A,N531VL,20.6014,-97.6844,36000.0
2026-03-16 20:13:32,0D0DE2,XA-JSO,19.5680,-97.6618,25000.0
2026-03-16 20:13:32,A43EA7,N37278,20.9581,-97.2458,38000.0
2026-03-16 20:13:32,0D0A4C,XA-AEC,17.3295,-96.9002,39000.0
2026-03-16 20:13:32,0D0934,XA-VAK,20.1174,-96.4709,22000.0
2026-03-16 20:13:32,ACB46D,N918AK,19.7377,-96.4051,34000.0
2026-03-16 20:13:32,0C218D,HP-9932CMP,20.3964,-96.0913,34000.0
2026-03-16 20:13:32,0D0AF7,XA-MAO,19.0746,-95.5104,40000.0
2026-03-16 20:13:32,0D09F7,XA-VIB,20.6912,-95.2535,37975.0
2026-03-16 20:14:02,0D0380,XA-AAC,19.3678,-99.8363,24000.0
2026-03-16 20:14:02,0D09A5,XA-ALL,19.3804,-99.6196,26000.0
2026-03-16 20:14:02,05D31E,N/A,22.8238,-99.3173,43000.0
2026-03-16 20:14:02,0D09A4,XA-LAU,23.2278,-99.1541,40000.0
2026-03-16 20:14:02,0D081C,XA-VLD,18.8974,-99.0235,36050.0
2026-03-16 20:14:02,0C210E,HP-9913CMP,19.2160,-98.7454,34000.0
2026-03-16 20:14:02,0D1146,XA-VMB,22.8264,-98.2646,37000.0
2026-03-16 20:14:02,AA8A8A,N779AV,20.4778,-97.9189,34000.0
2026-03-16 20:14:02,A6B60A,N531VL,20.6190,-97.7057,36000.0
2026-03-16 20:14:02,0D0DE2,XA-JSO,19.5488,-97.6097,25000.0
2026-03-16 20:14:02,A43EA7,N37278,20.9082,-97.2750,38000.0
2026-03-16 20:14:02,0D0A4C,XA-AEC,17.2982,-96.8340,39000.0
2026-03-16 20:14:02,0D0934,XA-VAK,20.1679,-96.4854,22350.0
2026-03-16 20:14:02,ACB46D,N918AK,19.7868,-96.4419,34000.0
2026-03-16 20:14:02,0C218D,HP-9932CMP,20.4303,-96.1393,34000.0
2026-03-16 20:14:02,0D0AF7,XA-MAO,19.0802,-95.5645,40000.0
2026-03-16 20:14:02,0D09F7,XA-VIB,20.6799,-95.3070,38000.0
2026-03-16 20:14:33,0D0380,XA-AAC,19.3874,-99.8874,24000.0
2026-03-16 20:14:33,A8B474,N660CJ,19.2243,-99.6884,18825.0
2026-03-16 20:14:33,0D09A5,XA-ALL,19.3782,-99.6703,26000.0
2026-03-16 20:14:33,05D31E,N/A,22.7701,-99.3390,43000.0
2026-03-16 20:14:33,0D09A4,XA-LAU,23.1766,-99.1750,40000.0
2026-03-16 20:14:33,0D081C,XA-VLD,18.9106,-99.0746,36025.0
2026-03-16 20:14:33,0C210E,HP-9913CMP,19.2248,-98.8057,34000.0
2026-03-16 20:14:33,0D1146,XA-VMB,22.7934,-98.2385,37000.0
2026-03-16 20:14:33,AA8A8A,N779AV,20.5557,-97.9876,34050.0
2026-03-16 20:14:33,A6B60A,N531VL,20.6758,-97.7743,36000.0
2026-03-16 20:14:33,0D0DE2,XA-JSO,19.5292,-97.5568,25000.0
2026-03-16 20:14:33,A43EA7,N37278,20.8569,-97.3052,38000.0
2026-03-16 20:14:33,0D0A4C,XA-AEC,17.2643,-96.7626,39000.0
2026-03-16 20:14:33,AC2BD5,N88331,21.0563,-96.7332,33000.0
2026-03-16 20:14:33,0D0934,XA-VAK,20.2166,-96.5017,23575.0
2026-03-16 20:14:33,ACB46D,N918AK,19.8354,-96.4782,34000.0
2026-03-16 20:14:33,0C218D,HP-9932CMP,20.4641,-96.1873,34000.0
2026-03-16 20:14:33,0D0AF7,XA-MAO,19.0858,-95.6189,40000.0
2026-03-16 20:14:33,0D09F7,XA-VIB,20.6685,-95.3601,38000.0
2026-03-16 20:16:02,0D09A5,XA-ALL,19.3735,-99.8335,26000.0
2026-03-16 20:16:02,A8B474,N660CJ,19.2646,-99.8302,20000.0
2026-03-16 20:16:02,0D09BD,XA-VLS,23.4327,-99.8264,34000.0
2026-03-16 20:16:02,05D31E,N/A,22.6417,-99.3907,43000.0
2026-03-16 20:16:02,0D09A4,XA-LAU,23.0258,-99.2362,40000.0
2026-03-16 20:16:02,0D081C,XA-VLD,18.9512,-99.2319,36000.0
2026-03-16 20:16:02,0C210E,HP-9913CMP,19.2543,-98.9879,34000.0
2026-03-16 20:16:02,0D0EC2,XA-VYE,22.5043,-98.9667,37000.0
2026-03-16 20:16:02,0D09B9,XA-ALP,20.3626,-98.1214,28000.0
2026-03-16 20:16:02,AA8A8A,N779AV,20.6231,-98.0471,34050.0
2026-03-16 20:16:02,A6B60A,N531VL,20.7293,-97.8390,36000.0
2026-03-16 20:16:02,0D0DE2,XA-JSO,19.4705,-97.3985,25000.0
2026-03-16 20:16:02,A43EA7,N37278,20.7046,-97.3940,38000.0
2026-03-16 20:16:02,AC2BD5,N88331,20.8678,-96.6968,33000.0
2026-03-16 20:16:02,0D0A4C,XA-AEC,17.1851,-96.5957,39000.0
2026-03-16 20:16:02,ACB46D,N918AK,19.9826,-96.5884,34000.0
2026-03-16 20:16:02,0D0934,XA-VAK,20.3475,-96.5887,25550.0
2026-03-16 20:16:02,0C218D,HP-9932CMP,20.5643,-96.3295,34000.0
2026-03-16 20:16:02,0D0AF7,XA-MAO,19.1029,-95.7809,40000.0
2026-03-16 20:16:02,0D09F7,XA-VIB,20.6345,-95.5196,38000.0
2026-03-16 20:16:32,0D0380,XA-AAC,19.4912,-100.0875,24000.0
2026-03-16 20:16:32,0D09A5,XA-ALL,19.3892,-99.8849,26000.0
2026-03-16 20:16:32,A8B474,N660CJ,19.2777,-99.8778,20000.0
2026-03-16 20:16:32,0D09BD,XA-VLS,23.3690,-99.8190,34000.0
2026-03-16 20:16:32,05D31E,N/A,22.6417,-99.3907,43000.0
2026-03-16 20:16:32,0D081C,XA-VLD,18.9645,-99.2839,36050.0
2026-03-16 20:16:32,0D09A4,XA-LAU,22.9736,-99.2573,40000.0
2026-03-16 20:16:32,0C210E,HP-9913CMP,19.2557,-98.9924,34000.0
2026-03-16 20:16:32,0D0EC2,XA-VYE,22.5695,-98.9634,37000.0
2026-03-16 20:16:32,0D09B9,XA-ALP,20.3207,-98.1291,28000.0
2026-03-16 20:16:32,A43EA7,N37278,20.6529,-97.4244,38000.0
2026-03-16 20:16:32,0D0DE2,XA-JSO,19.4506,-97.3453,24975.0
2026-03-16 20:16:32,AC2BD5,N88331,20.8149,-96.6866,33000.0
2026-03-16 20:16:32,0D0934,XA-VAK,20.3841,-96.6270,26000.0
2026-03-16 20:16:32,ACB46D,N918AK,20.0310,-96.6247,34000.0
2026-03-16 20:16:32,0D0A4C,XA-AEC,17.1851,-96.5957,39000.0
2026-03-16 20:16:32,0C218D,HP-9932CMP,20.5996,-96.3797,34000.0
2026-03-16 20:16:32,0D0AF7,XA-MAO,19.1082,-95.8351,40000.0
2026-03-16 20:16:32,0D09F7,XA-VIB,20.6233,-95.5722,38000.0
2026-03-16 20:17:02,0D0380,XA-AAC,19.4912,-100.0875,24000.0
2026-03-16 20:17:02,A8B474,N660CJ,19.2900,-99.9208,20000.0
2026-03-16 20:17:02,0D09A5,XA-ALL,19.3892,-99.8849,26000.0
2026-03-16 20:17:02,0D09BD,XA-VLS,23.3047,-99.8115,34000.0
2026-03-16 20:17:02,0D081C,XA-VLD,18.9779,-99.3360,36025.0
2026-03-16 20:17:02,0D09A4,XA-LAU,22.9220,-99.2780,40000.0
2026-03-16 20:17:02,0C210E,HP-9913CMP,19.2557,-98.9924,34000.0
2026-03-16 20:17:02,0D0EC2,XA-VYE,22.6337,-98.9600,37000.0
2026-03-16 20:17:02,0D09B9,XA-ALP,20.2581,-98.1406,28000.0
2026-03-16 20:17:02,A43EA7,N37278,20.6046,-97.4572,38000.0
2026-03-16 20:17:02,0D0DE2,XA-JSO,19.4303,-97.2911,24275.0
2026-03-16 20:17:02,0D0934,XA-VAK,20.3979,-96.6792,26000.0
2026-03-16 20:17:02,AC2BD5,N88331,20.7461,-96.6733,33000.0
2026-03-16 20:17:02,ACB46D,N918AK,20.0800,-96.6616,34000.0
2026-03-16 20:17:02,0D0A4C,XA-AEC,17.1058,-96.4289,39000.0
2026-03-16 20:17:02,0C218D,HP-9932CMP,20.6333,-96.4276,34000.0
2026-03-16 20:17:02,0D0AF7,XA-MAO,19.1133,-95.8889,40000.0
2026-03-16 20:17:02,0D09F7,XA-VIB,20.6118,-95.6251,38000.0
2026-03-16 20:17:32,0D09A5,XA-ALL,19.4276,-99.9865,26000.0
2026-03-16 20:17:32,A8B474,N660CJ,19.2900,-99.9208,20000.0
2026-03-16 20:17:32,0D09BD,XA-VLS,23.2403,-99.8041,33975.0
2026-03-16 20:17:32,0D081C,XA-VLD,18.9910,-99.3867,36000.0
2026-03-16 20:17:32,0D09A4,XA-LAU,22.8716,-99.2985,40000.0
2026-03-16 20:17:32,0D0EC2,XA-VYE,22.6969,-98.9568,37000.0
2026-03-16 20:17:32,0D09B9,XA-ALP,20.2197,-98.1477,28000.0
2026-03-16 20:17:32,A6B60A,N531VL,20.8719,-98.0115,35950.0
2026-03-16 20:17:32,A43EA7,N37278,20.5660,-97.4994,38000.0
2026-03-16 20:17:32,0D0DE2,XA-JSO,19.4106,-97.2379,23475.0
2026-03-16 20:17:32,0D0934,XA-VAK,20.3902,-96.7364,26000.0
2026-03-16 20:17:32,ACB46D,N918AK,20.1285,-96.6982,34000.0
2026-03-16 20:17:32,AC2BD5,N88331,20.6819,-96.6610,33000.0
2026-03-16 20:17:32,0C218D,HP-9932CMP,20.6664,-96.4747,34000.0
2026-03-16 20:17:32,0D0A4C,XA-AEC,17.0693,-96.3523,39000.0
2026-03-16 20:17:32,0D0AF7,XA-MAO,19.1186,-95.9430,40000.0
2026-03-16 20:17:32,0D09F7,XA-VIB,20.6003,-95.6792,38000.0
2026-03-16 20:18:02,A8B474,N660CJ,19.3474,-99.9975,20000.0
2026-03-16 20:18:02,0D09A5,XA-ALL,19.4276,-99.9865,26000.0
2026-03-16 20:18:02,0D09BD,XA-VLS,23.1765,-99.7967,33975.0
2026-03-16 20:18:02,0D081C,XA-VLD,19.0045,-99.4396,35975.0
2026-03-16 20:18:02,0D09A4,XA-LAU,22.8198,-99.3195,40000.0
2026-03-16 20:18:02,0D0EC2,XA-VYE,22.7607,-98.9533,37000.0
2026-03-16 20:18:02,0D09B9,XA-ALP,20.2197,-98.1477,28000.0
2026-03-16 20:18:02,A6B60A,N531VL,20.8719,-98.0115,35950.0
2026-03-16 20:18:02,A43EA7,N37278,20.5291,-97.5456,38000.0
2026-03-16 20:18:02,0D0DE2,XA-JSO,19.3910,-97.1856,22675.0
2026-03-16 20:18:02,0D0934,XA-VAK,20.3807,-96.7944,26000.0
2026-03-16 20:18:02,ACB46D,N918AK,20.1768,-96.7350,34000.0
2026-03-16 20:18:02,AC2BD5,N88331,20.6215,-96.6494,33000.0
